time_bucket_utc,mid_usd,bid_usd,ask_usd
2026-04-04 08:00:00+00:00,66985.49189502475,66904.89057,67051.67
2026-04-04 09:00:00+00:00,66959.43587871088,66911.386,66983.35313827122
2026-04-04 10:00:00+00:00,66990.5355186829,66904.79,67162.36
2026-04-04 11:00:00+00:00,67128.16196457135,67075.99136828748,67216.911
2026-04-04 12:00:00+00:00,67104.84933236214,67051.71989481224,67172.26040938395
2026-04-04 13:00:00+00:00,67141.16317495197,67076.77053653466,67262.38892434622
2026-04-04 14:00:00+00:00,67164.84598861066,67023.70257,67212.3397721962
2026-04-04 15:00:00+00:00,67316.49717390284,67172.5209238261,67502.27
2026-04-04 16:00:00+00:00,67400.92098439294,67319.76251098973,67512.83909038172
2026-04-04 17:00:00+00:00,67346.31281500318,67283.3587192484,67407.24947614259
2026-04-04 18:00:00+00:00,67311.07998958943,67260.42847938626,67369.652375
2026-04-04 19:00:00+00:00,67349.64241614584,67267.44095,67530.92094727162
2026-04-04 20:00:00+00:00,67251.37842675239,67180.1974693138,67287.69569191725
2026-04-04 21:00:00+00:00,67286.03970399326,67210.63036697723,67435.83623565423
2026-04-04 22:00:00+00:00,67385.98688443284,67329.96447,67461.61997314228
2026-04-04 23:00:00+00:00,67315.62274345767,67252.30917499546,67393.63884104829
2026-04-05 00:00:00+00:00,67239.83544955839,67155.5248368098,67297.81083906135
2026-04-05 01:00:00+00:00,67127.25811229559,67073.12288,67221.41491607357
2026-04-05 02:00:00+00:00,67091.30633252913,66976.8647514456,67169.15401627256
2026-04-05 03:00:00+00:00,67133.1612377417,67077.670265,67180.78
2026-04-05 04:00:00+00:00,67112.64940072682,67059.2619802609,67178.693955
2026-04-05 05:00:00+00:00,67065.60929177668,66893.7765010652,67141.54
2026-04-05 06:00:00+00:00,66785.09154808192,66601.137,66933.3467393141
2026-04-05 07:00:00+00:00,66801.42837685572,66707.59653094316,66899.96795295444
2026-04-05 08:00:00+00:00,66864.95269563491,66804.018,66920.5465808307
2026-04-05 09:00:00+00:00,66969.26644558487,66885.39874958225,67033.76713934791
2026-04-05 10:00:00+00:00,67006.80052028863,66953.45873,67128.83524344614
2026-04-05 11:00:00+00:00,67010.5446128985,66963.12321530671,67072.04869046395
2026-04-05 12:00:00+00:00,66837.66010429828,66673.56959,66986.92230926402
2026-04-05 13:00:00+00:00,66810.80851775338,66684.75939,66904.5230041276
2026-04-05 14:00:00+00:00,66898.99897738574,66807.06814570107,66954.553
2026-04-05 15:00:00+00:00,67190.07063034101,66817.912,67797.360245
2026-04-05 16:00:00+00:00,67296.8204479235,67162.26457402707,67395.39
2026-04-05 17:00:00+00:00,67281.99631498486,67167.94136786372,67385.935
2026-04-05 18:00:00+00:00,67340.31096872831,67256.60400266995,67437.4529733047
2026-04-05 19:00:00+00:00,67379.37205306113,67267.24057,67537.872
2026-04-05 20:00:00+00:00,67480.0383848655,67317.04222,67685.15074
2026-04-05 21:00:00+00:00,67515.25072625166,67405.85528347045,67659.07062879272
2026-04-05 22:00:00+00:00,67690.90384268765,67325.73938479673,68349.9365084406
2026-04-05 23:00:00+00:00,68787.47147112296,68244.01537606145,69100.44
2026-04-06 00:00:00+00:00,69224.86879418243,69003.7116207271,69552.21581
2026-04-06 01:00:00+00:00,68875.65422579212,68769.95,69110.49453020541
2026-04-06 02:00:00+00:00,69149.22853866892,68755.0199463462,69383.4451348717
2026-04-06 03:00:00+00:00,69136.8980507139,69043.066,69239.0848029082
2026-04-06 04:00:00+00:00,69081.35140627935,68955.86838902535,69193.347
2026-04-06 05:00:00+00:00,69159.8485089358,69068.869,69223.19551953021
2026-04-06 06:00:00+00:00,69037.69815100373,68799.3277641623,69329.74321330192
2026-04-06 07:00:00+00:00,68993.07045127416,68814.2285756495,69195.656
2026-04-06 08:00:00+00:00,69196.59483798158,69067.2039382488,69330.04981034515
2026-04-06 09:00:00+00:00,69729.83437647516,69199.79154065905,70254.65694824488
2026-04-06 10:00:00+00:00,69804.38790283739,69698.81244659843,69945.15155230594
2026-04-06 11:00:00+00:00,69663.89690656155,69564.13194593652,69768.47
2026-04-06 12:00:00+00:00,69482.75019175571,69326.882,69631.5798
2026-04-06 13:00:00+00:00,69389.935580447,69240.696,69540.03
2026-04-06 14:00:00+00:00,69460.24477055162,69174.73,69810.89617
2026-04-06 15:00:00+00:00,69737.44859671942,69539.18,69971.14764929873
2026-04-06 16:00:00+00:00,70013.07231738049,69796.13112301621,70341.55
2026-04-06 17:00:00+00:00,69515.05830855189,69275.23040054165,69828.32922641774
2026-04-06 18:00:00+00:00,69756.98983868623,69480.0814035576,69943.53350123206
2026-04-06 19:00:00+00:00,69759.3776215153,69586.976,69907.27099391671
2026-04-06 20:00:00+00:00,69846.89697402649,69616.62668,69983.8793636448
2026-04-06 21:00:00+00:00,69628.28497176846,69441.40076701956,69830.39217602513
2026-04-06 22:00:00+00:00,69319.89647822424,68809.44613641889,69584.67591358692
2026-04-06 23:00:00+00:00,68683.25171853212,68342.409,68907.36362497298
2026-04-07 00:00:00+00:00,68891.49481888388,68730.911345,69119.53944600486
2026-04-07 01:00:00+00:00,68650.27878523958,68353.92686480962,68894.909
2026-04-07 02:00:00+00:00,68537.25423322697,68275.79329038138,68709.36355
2026-04-07 03:00:00+00:00,68731.99125471112,68618.74216172751,68793.16949
2026-04-07 04:00:00+00:00,68746.57114203698,68541.59896515844,68977.71
2026-04-07 05:00:00+00:00,68727.81931895176,68613.04931300187,68861.71
2026-04-07 06:00:00+00:00,68543.69286165376,68439.757,68658.97464
2026-04-07 07:00:00+00:00,68599.59422888856,68495.02308,68695.71189083137
2026-04-07 08:00:00+00:00,68806.59321057964,68595.44137097825,68984.24531707854
2026-04-07 09:00:00+00:00,69106.03461244538,68929.76489,69246.90325417234
2026-04-07 10:00:00+00:00,68717.36782700648,68202.81651589471,69200.7384205081
2026-04-07 11:00:00+00:00,68324.09027062918,68068.44433406269,68449.36285217898
2026-04-07 12:00:00+00:00,68332.68279452331,68075.55644,68569.82796
2026-04-07 13:00:00+00:00,68439.76234033327,68194.78422,68625.23516
2026-04-07 14:00:00+00:00,68020.5032127419,67756.21947262243,68248.52289
2026-04-07 15:00:00+00:00,68036.29618194558,67726.62359700775,68230.59082292476
2026-04-07 16:00:00+00:00,68248.06129861648,68074.77521024295,68428.76797946797
2026-04-07 17:00:00+00:00,68490.40557570876,68184.1823431849,68984.82561669935
2026-04-07 18:00:00+00:00,68583.25023831122,68343.28614689175,68764.59279661039
2026-04-07 19:00:00+00:00,68604.08926699011,68345.63580755737,69081.50065605393
2026-04-07 20:00:00+00:00,69321.0429385854,69003.15720027305,69525.8869311199
2026-04-07 21:00:00+00:00,69791.26984994487,69303.71102,70199.79403244161
2026-04-07 22:00:00+00:00,70608.31677057593,69915.20832,71504.14036634647
2026-04-07 23:00:00+00:00,71908.7386293621,71194.60583334096,72741.95
2026-04-08 00:00:00+00:00,71852.68853835248,71537.31,72095.89849744107
2026-04-08 01:00:00+00:00,71554.18877390797,71446.35881,71745.48600332942
2026-04-08 02:00:00+00:00,71444.01250619537,71234.011,71719.776
2026-04-08 03:00:00+00:00,71350.06243615762,71270.32520960331,71474.10986102246
2026-04-08 04:00:00+00:00,71534.79821657907,71282.77185300202,71671.941
2026-04-08 05:00:00+00:00,71689.53765410538,71547.7354230018,71823.8823909094
2026-04-08 06:00:00+00:00,71770.09113920607,71577.4185653879,71936.23091533993
2026-04-08 07:00:00+00:00,71695.38548668705,71577.06493,71903.66
2026-04-08 08:00:00+00:00,71736.43462218081,71636.29309519989,71826.62
2026-04-08 09:00:00+00:00,71748.4414509989,71582.517,71948.31171797877
2026-04-08 10:00:00+00:00,71599.56743114334,71463.962885,71770.04755619822
2026-04-08 11:00:00+00:00,71587.82811839083,71410.4145418212,71724.96
2026-04-08 12:00:00+00:00,71832.60672393779,71587.60061,72135.601
2026-04-08 13:00:00+00:00,72156.5497064084,71510.902,72845.78974146316
2026-04-08 14:00:00+00:00,71293.81300622036,70709.10017758764,71749.95
2026-04-08 15:00:00+00:00,71154.39317582906,70824.6,71354.10290672143
2026-04-08 16:00:00+00:00,71416.4141135881,71254.80017233577,71683.25485376218
2026-04-08 17:00:00+00:00,71755.91691464202,71499.82747586642,71963.60802
2026-04-08 18:00:00+00:00,71498.58200414687,71088.10507445851,71897.43058183244
2026-04-08 19:00:00+00:00,71228.96157839401,71018.82215907791,71379.21712
2026-04-08 20:00:00+00:00,71392.69036569903,71290.25,71487.05609
2026-04-08 21:00:00+00:00,71564.45055475326,71334.77939,71753.95044
2026-04-08 22:00:00+00:00,71319.35169242238,71069.66374919596,71559.65651954511
2026-04-08 23:00:00+00:00,71067.13212775788,70911.92802249719,71207.18354297543
2026-04-09 00:00:00+00:00,70903.61138614126,70662.11765986442,71140.28
2026-04-09 01:00:00+00:00,70736.71663375468,70470.10517507241,70958.9062837605
2026-04-09 02:00:00+00:00,71001.16289823917,70816.30165,71195.893
2026-04-09 03:00:00+00:00,70976.57952694976,70854.31501333762,71121.87357294424
2026-04-09 04:00:00+00:00,70884.40556278337,70750.98996570655,71012.10958
2026-04-09 05:00:00+00:00,70932.88643300766,70711.20354382324,71086.53824377425
2026-04-09 06:00:00+00:00,70964.64736079038,70815.80696782532,71083.77378364549
2026-04-09 07:00:00+00:00,71018.53849032622,70954.15861,71112.58426523108
2026-04-09 08:00:00+00:00,71079.13117460733,70873.98046,71356.81835
2026-04-09 09:00:00+00:00,71296.6779810655,71107.61635390366,71560.744
2026-04-09 10:00:00+00:00,71406.13811788902,71278.86,71542.40933654743
2026-04-09 11:00:00+00:00,71190.44106203351,71052.4773699019,71355.95216786939
2026-04-09 12:00:00+00:00,71196.91216941847,71045.47,71321.95006619253
2026-04-09 13:00:00+00:00,71012.0670483903,70629.45928582073,71343.377
2026-04-09 14:00:00+00:00,70805.00185635888,70526.91472734799,71247.01069
2026-04-09 15:00:00+00:00,71638.22758336605,70937.09763969989,72359.1912670069
2026-04-09 16:00:00+00:00,72081.85943206477,71743.45247468054,72401.02410593028
2026-04-09 17:00:00+00:00,72373.64637622655,72077.53,72555.75954517795
2026-04-09 18:00:00+00:00,71916.05241370681,71749.83120524387,72382.46972777495
2026-04-09 19:00:00+00:00,71998.76263718084,71752.98672535931,72303.06162511262
2026-04-09 20:00:00+00:00,72287.74374980807,71995.00741,72464.54608285948
2026-04-09 21:00:00+00:00,72322.96062017401,72158.27333,72704.11430300507
2026-04-09 22:00:00+00:00,72453.98252310127,71956.19,73129.66
2026-04-09 23:00:00+00:00,71815.51383344982,71596.6588,72033.40789778308
2026-04-10 00:00:00+00:00,71831.81924770155,71593.19985949763,72026.95519877684
2026-04-10 01:00:00+00:00,72079.0613080246,71683.26,72391.5642674926
2026-04-10 02:00:00+00:00,72148.81811483011,71924.7465097302,72296.68677
2026-04-10 03:00:00+00:00,71902.28473110721,71818.14118809931,72028.0642477701
2026-04-10 04:00:00+00:00,71930.348260479,71829.21225,72194.38976
2026-04-10 05:00:00+00:00,72148.31439903588,72015.72,72275.28919
2026-04-10 06:00:00+00:00,71989.64275133496,71799.32881003598,72185.92926201328
2026-04-10 07:00:00+00:00,71705.26733262249,71435.57204206684,71846.06397091082
2026-04-10 08:00:00+00:00,71620.33735835117,71430.65,71766.74579246943
2026-04-10 09:00:00+00:00,71755.26216706757,71592.05857,71876.66005772502
2026-04-10 10:00:00+00:00,71802.16456164599,71718.04,71931.53534690796
2026-04-10 11:00:00+00:00,72146.23723043973,71904.2907693833,72265.75458054022
2026-04-10 12:00:00+00:00,72227.97136943073,72023.71933247673,72460.26964733374
2026-04-10 13:00:00+00:00,72200.50708278117,71917.75,72416.60292
2026-04-10 14:00:00+00:00,72836.57612471528,72276.1840409312,73180.08300597325
2026-04-10 15:00:00+00:00,72837.44404182177,72385.81,73308.81022043656
2026-04-10 16:00:00+00:00,72727.60376347469,72410.66072207526,73073.7776
2026-04-10 17:00:00+00:00,72957.38700110937,72824.79383,73156.31250576938
2026-04-10 18:00:00+00:00,73020.03273726653,72902.18127,73169.62220590361
2026-04-10 19:00:00+00:00,73094.46888613541,72931.24162,73288.78705258864
2026-04-10 20:00:00+00:00,73244.75723851816,73079.03233,73451.24657653668
2026-04-10 21:00:00+00:00,73148.4012139425,72977.80239,73385.43075
2026-04-10 22:00:00+00:00,73024.3350185751,72791.38231,73262.45501
2026-04-10 23:00:00+00:00,72915.05320982245,72810.48006,72989.86962
2026-04-11 00:00:00+00:00,72889.15175393637,72821.7011,72984.99079
2026-04-11 01:00:00+00:00,72867.91738197402,72703.61287904311,73027.60695
2026-04-11 02:00:00+00:00,73010.55296477169,72937.34,73123.69303
2026-04-11 03:00:00+00:00,73015.15466188538,72848.8668515466,73105.70704
2026-04-11 04:00:00+00:00,72836.47941625245,72711.38885613158,72981.84206
2026-04-11 05:00:00+00:00,72806.948497469,72703.68772,72864.49074
2026-04-11 06:00:00+00:00,72737.90611045621,72646.93,72799.61501
2026-04-11 07:00:00+00:00,72785.2543364177,72696.13324,72855.70031
2026-04-11 08:00:00+00:00,72761.72541512483,72667.41628,72826.96283
2026-04-11 09:00:00+00:00,72824.29259299181,72651.73,72939.43392
2026-04-11 10:00:00+00:00,72863.75816914545,72797.2255718725,72942.43565
2026-04-11 11:00:00+00:00,72884.76273179059,72850.21,72940.34249
2026-04-11 12:00:00+00:00,72940.21724463017,72848.73653052561,73016.11276862874
2026-04-11 13:00:00+00:00,72716.95656002405,72555.79577324173,72967.55456
2026-04-11 14:00:00+00:00,72718.60470312345,72638.73777,72794.39508
2026-04-11 15:00:00+00:00,72793.31357392749,72701.86,72914.80407346244
2026-04-11 16:00:00+00:00,72973.86891756927,72841.81573892664,73227.21770708328
2026-04-11 17:00:00+00:00,73093.7838531512,72972.40630167101,73195.84974730067
2026-04-11 18:00:00+00:00,73324.95695433728,73061.34,73716.89153306832
2026-04-11 19:00:00+00:00,73650.50584077198,73495.2657824879,73817.35584048285
2026-04-11 20:00:00+00:00,73448.14830607137,73250.30004,73714.20212
2026-04-11 21:00:00+00:00,73427.65711124541,73233.29713078185,73566.41318851858
2026-04-11 22:00:00+00:00,73424.41963260387,73265.98824228035,73591.07973
2026-04-11 23:00:00+00:00,73129.48246707168,72938.33821917427,73397.24156
2026-04-12 00:00:00+00:00,73057.18397540359,72913.782,73140.42533285587
2026-04-12 01:00:00+00:00,72535.6678999612,71339.769917908,73157.99224
2026-04-12 02:00:00+00:00,71810.32136983043,71376.16166872089,71972.86
2026-04-12 03:00:00+00:00,71727.36622941215,71620.35329,71884.64193443843
2026-04-12 04:00:00+00:00,71578.85446420495,71471.1057329236,71705.70256464086
2026-04-12 05:00:00+00:00,71641.49256523458,71443.25312105079,71806.752
2026-04-12 06:00:00+00:00,71706.56193029234,71663.05029898617,71775.79139
2026-04-12 07:00:00+00:00,71689.98178588563,71611.27265112457,71774.34815
2026-04-12 08:00:00+00:00,71699.13312332773,71617.01,71798.5114237406
2026-04-12 09:00:00+00:00,71606.83373044559,71537.48159086004,71657.69705
2026-04-12 10:00:00+00:00,71589.0732104717,71385.53,71708.4199
2026-04-12 11:00:00+00:00,71500.10370891161,71443.40611920251,71564.12969
2026-04-12 12:00:00+00:00,71412.4785881763,71109.26,71530.17590097665
2026-04-12 13:00:00+00:00,71035.76489723935,70896.71785386423,71167.34666484577
2026-04-12 14:00:00+00:00,70963.9593070822,70721.62241594474,71119.70238613027
2026-04-12 15:00:00+00:00,70835.99463898032,70652.11601986855,70954.52638
2026-04-12 16:00:00+00:00,70922.72475845578,70844.369,70980.18970144998
2026-04-12 17:00:00+00:00,71020.49288370219,70926.13534491362,71222.9940762414
2026-04-12 18:00:00+00:00,71155.0155400331,71080.33423940348,71231.75412295919
2026-04-12 19:00:00+00:00,71163.70763651129,71104.98771,71249.72210475615
2026-04-12 20:00:00+00:00,71156.28184832614,70976.22210405725,71455.4594364789
2026-04-12 21:00:00+00:00,71318.26243085523,71188.81757,71465.77581
2026-04-12 22:00:00+00:00,70827.89302780596,70524.21,71386.88998039323
2026-04-12 23:00:00+00:00,70694.27409760431,70575.21457149707,70916.52207617566
2026-04-13 00:00:00+00:00,70975.02105254059,70618.914,71253.00282
2026-04-13 01:00:00+00:00,71149.87737326449,71037.0956934409,71237.51
2026-04-13 02:00:00+00:00,71122.01638967263,70997.63019418858,71284.52
2026-04-13 03:00:00+00:00,71030.11276293754,70928.44228,71161.87973479452
2026-04-13 04:00:00+00:00,70995.59450457431,70861.36353,71142.19933311491
2026-04-13 05:00:00+00:00,70836.46865849028,70684.53937811,70929.8503528052
2026-04-13 06:00:00+00:00,71024.94896623933,70886.58951692558,71103.90731688488
2026-04-13 07:00:00+00:00,70827.55758209917,70694.22222602688,71074.59
2026-04-13 08:00:00+00:00,70723.83610531647,70575.36596050084,70873.8381
2026-04-13 09:00:00+00:00,70781.06289364681,70682.63,70908.12455
2026-04-13 10:00:00+00:00,70786.64321022952,70694.58059,70854.05867955227
2026-04-13 11:00:00+00:00,70887.17768933748,70749.84272820248,70997.1527559225
2026-04-13 12:00:00+00:00,70931.29313173017,70766.53664483743,71230.22760906775
2026-04-13 13:00:00+00:00,71195.36775404788,70837.19030269,71694.14649
2026-04-13 14:00:00+00:00,71764.70508537769,71441.415,72429.83775915428
2026-04-13 15:00:00+00:00,71929.1716542532,71681.13374392678,72492.97101034096
2026-04-13 16:00:00+00:00,72157.55252350234,71704.91297252956,72467.86850942894
2026-04-13 17:00:00+00:00,72355.13104828727,72099.9036946503,72616.16377421089
2026-04-13 18:00:00+00:00,72285.51330340639,72096.52,72495.951
2026-04-13 19:00:00+00:00,72870.72380066897,72327.59334908136,73514.67173446053
2026-04-13 20:00:00+00:00,73211.71373271411,73047.73645423369,73424.25181
2026-04-13 21:00:00+00:00,73232.17299267452,73108.52207,73388.85637979093
2026-04-13 22:00:00+00:00,74076.712719687,73201.11102565218,74746.32536940702
2026-04-13 23:00:00+00:00,74659.6471174675,74436.35204324819,74909.86841169158
2026-04-14 00:00:00+00:00,74336.09980763962,74134.81441391363,74540.88276091735
2026-04-14 01:00:00+00:00,74306.84617401248,74023.145075,74457.93526
2026-04-14 02:00:00+00:00,74442.88279878473,74317.34343154756,74581.15
2026-04-14 03:00:00+00:00,74395.52608916216,74278.38567291244,74518.03760880053
2026-04-14 04:00:00+00:00,74454.11776776104,74382.02831906133,74535.71820493347
2026-04-14 05:00:00+00:00,74339.16037935569,74182.53523,74457.5034104839
2026-04-14 06:00:00+00:00,74417.26823157296,74228.18538873778,74580.2272978069
2026-04-14 07:00:00+00:00,74625.11746107899,74474.48465617829,74944.50740458384
2026-04-14 08:00:00+00:00,74663.51727891092,74483.47835,74927.74026595679
2026-04-14 09:00:00+00:00,74673.3442632475,74463.93526,74855.70467766224
2026-04-14 10:00:00+00:00,74511.23483125235,74357.83089825902,74638.02756291007
2026-04-14 11:00:00+00:00,74408.13180017076,74329.55316,74474.83035
2026-04-14 12:00:00+00:00,74383.61161497026,74298.73536084208,74492.17095
2026-04-14 13:00:00+00:00,74878.93577159444,74429.89574801705,75582.2224543996
2026-04-14 14:00:00+00:00,75533.90946066653,75075.52596,76079.90096
2026-04-14 15:00:00+00:00,75074.38133904879,74617.29411829884,75469.6447352183
2026-04-14 16:00:00+00:00,75274.38943775126,74568.02562355931,75711.77
2026-04-14 17:00:00+00:00,74705.42955494349,74294.35532249413,74979.47073
2026-04-14 18:00:00+00:00,74487.87020196208,73874.50414795012,74851.18567
2026-04-14 19:00:00+00:00,74250.92076925613,73924.60665299196,74440.70870566301
2026-04-14 20:00:00+00:00,74276.58309051198,74049.29562904325,74472.90694804203
2026-04-14 21:00:00+00:00,74151.37555589483,73980.8224428677,74336.15
2026-04-14 22:00:00+00:00,74127.61739580019,73882.856,74401.01317058106
2026-04-14 23:00:00+00:00,74155.37968831183,74034.90136776086,74267.0123
2026-04-15 00:00:00+00:00,74542.19541100725,74153.48888311179,74708.41133
2026-04-15 01:00:00+00:00,74671.82747840976,74528.25129989238,74793.55
2026-04-15 02:00:00+00:00,74427.14925641908,74218.08523636301,74730.89945
2026-04-15 03:00:00+00:00,74290.5375609703,74201.28661,74388.88182
2026-04-15 04:00:00+00:00,74363.56892839943,74288.36,74457.20114234318
2026-04-15 05:00:00+00:00,74121.2413321327,73904.73823,74454.48844
2026-04-15 06:00:00+00:00,73983.56857644964,73891.87957010753,74071.69156
2026-04-15 07:00:00+00:00,73764.25592100227,73554.21258,74042.85541494442
2026-04-15 08:00:00+00:00,73984.444347868,73697.53677371373,74203.46534
2026-04-15 09:00:00+00:00,74024.46355969964,73931.46716571858,74200.93911
2026-04-15 10:00:00+00:00,74017.19406542978,73807.79,74255.71316283604
2026-04-15 11:00:00+00:00,74043.36973639468,73879.57,74270.9753613873
2026-04-15 12:00:00+00:00,74266.99935231284,74070.27122916038,74469.59
2026-04-15 13:00:00+00:00,74179.91893016601,73832.8931722809,74449.9542632978
2026-04-15 14:00:00+00:00,74172.45809818058,73842.3163338779,74519.22593
2026-04-15 15:00:00+00:00,73982.21948867371,73615.71549575224,74303.13775
2026-04-15 16:00:00+00:00,74003.84868676415,73781.21189542387,74194.05251
2026-04-15 17:00:00+00:00,74072.40958869169,73926.49117990333,74251.35087
2026-04-15 18:00:00+00:00,74297.09168167852,74085.43138046427,74414.98581
2026-04-15 19:00:00+00:00,74839.23609639017,74375.40597491736,75296.33739685436
2026-04-15 20:00:00+00:00,74767.1403314445,74531.58025,75052.24325866876
2026-04-15 21:00:00+00:00,74731.82951095246,74570.39153,74876.36285
2026-04-15 22:00:00+00:00,75039.41233232644,74765.182,75435.98607773815
2026-04-15 23:00:00+00:00,74762.17651946098,74636.59473337657,74986.6534431729
2026-04-16 00:00:00+00:00,74725.56673304341,74502.24903428259,74892.65873
2026-04-16 01:00:00+00:00,74645.7890243748,74488.95983729274,74833.25242538324
2026-04-16 02:00:00+00:00,74875.23657538861,74615.70209014772,75278.01321
2026-04-16 03:00:00+00:00,75000.69589364722,74880.746,75167.28541360048
2026-04-16 04:00:00+00:00,74956.85567629796,74746.3736633542,75183.9107755452
2026-04-16 05:00:00+00:00,75040.39348102559,74911.5764239289,75151.19566
2026-04-16 06:00:00+00:00,75026.18082577668,74862.48307823138,75127.60199
2026-04-16 07:00:00+00:00,74878.22615535003,74653.29935,75088.76031582165
2026-04-16 08:00:00+00:00,74670.46825611488,74526.09,74759.11935459726
2026-04-16 09:00:00+00:00,74753.6270086755,74605.18694,74912.63
2026-04-16 10:00:00+00:00,74444.53673553233,74281.44275206032,74659.84881
2026-04-16 11:00:00+00:00,74397.68240623613,74291.98562238253,74588.75265066052
2026-04-16 12:00:00+00:00,74689.14022448387,74578.50374,74869.26133
2026-04-16 13:00:00+00:00,74600.47567658544,73329.55038026885,75026.44246
2026-04-16 14:00:00+00:00,73834.63765487159,73427.31596505876,74194.55643586535
2026-04-16 15:00:00+00:00,74392.56641580073,73945.94,74885.20650237058
2026-04-16 16:00:00+00:00,74553.35226104254,74078.43062158383,74945.32021786568
2026-04-16 17:00:00+00:00,74209.70194903898,73916.04039560826,74453.98584473468
2026-04-16 18:00:00+00:00,74533.44565329018,74249.27848197061,75095.23798394504
2026-04-16 19:00:00+00:00,75079.64586083865,74763.88095402297,75421.85381
2026-04-16 20:00:00+00:00,75216.63832812555,75011.29090421091,75531.4855417256
2026-04-16 21:00:00+00:00,75037.2381114105,74823.36846,75288.67491015483
2026-04-16 22:00:00+00:00,74957.36285406374,74852.12400821508,75130.67460864453
2026-04-16 23:00:00+00:00,75051.13611422134,74850.57157813033,75190.13956544622
2026-04-17 00:00:00+00:00,75011.01892277227,74902.14975,75170.29571
2026-04-17 01:00:00+00:00,74812.27366264518,74586.27388881757,75051.54533280476
2026-04-17 02:00:00+00:00,74691.22954473543,74557.3,74818.66913
2026-04-17 03:00:00+00:00,74723.31738292634,74621.48,74849.86405
2026-04-17 04:00:00+00:00,74757.33863290893,74602.16968,74860.28345667338
2026-04-17 05:00:00+00:00,74684.91870103736,74564.37,74814.29957020962
2026-04-17 06:00:00+00:00,74805.63404413799,74609.62,74947.66012
2026-04-17 07:00:00+00:00,75003.42770747702,74945.68,75104.45314
2026-04-17 08:00:00+00:00,75260.57435107621,75002.70269565177,75880.11028054173
2026-04-17 09:00:00+00:00,75793.63987932497,75535.36400532816,76374.96150630474
2026-04-17 10:00:00+00:00,75479.49041140986,75110.17,75895.16942604267
2026-04-17 11:00:00+00:00,75455.629148934,75258.04577,75620.83
2026-04-17 12:00:00+00:00,75813.65421343746,75547.20323,76289.37
2026-04-17 13:00:00+00:00,76742.022833175,76093.33408052789,77444.44536206762
2026-04-17 14:00:00+00:00,77617.73421711939,77047.54989133649,78090.28255867331
2026-04-17 15:00:00+00:00,77794.32844042857,77480.08066251919,78026.83528921675
2026-04-17 16:00:00+00:00,78039.72342336537,77752.98115624774,78333.278
2026-04-17 17:00:00+00:00,77535.45470103448,77140.28,77951.28031043638
2026-04-17 18:00:00+00:00,77287.20889119516,77114.95,77593.67294876759
2026-04-17 19:00:00+00:00,77321.74624229645,77055.585,77509.19636
2026-04-17 20:00:00+00:00,77404.24388691051,77186.989,77644.74896
2026-04-17 21:00:00+00:00,77422.82737462201,77307.55165106813,77520.87076
2026-04-17 22:00:00+00:00,77434.62919340559,77297.23,77537.95767
2026-04-17 23:00:00+00:00,77135.37406468898,76933.17657657224,77327.40757686646
2026-04-18 00:00:00+00:00,77172.10416370221,77004.65906088705,77282.03797
2026-04-18 01:00:00+00:00,77267.75173929165,77142.49667,77354.78789
2026-04-18 02:00:00+00:00,77319.11685569622,77151.59272233055,77439.49734875507
2026-04-18 03:00:00+00:00,77217.04254742694,76994.47637,77322.65
2026-04-18 04:00:00+00:00,77064.1739263764,76920.39885,77185.86198
2026-04-18 05:00:00+00:00,77188.47592244291,77136.96731,77285.05063704294
2026-04-18 06:00:00+00:00,77155.55565717774,77079.73,77245.3609
2026-04-18 07:00:00+00:00,77067.38197789078,76916.14966,77154.7
2026-04-18 08:00:00+00:00,76769.79849836665,76525.91474,77065.07624
2026-04-18 09:00:00+00:00,76613.04524699238,76441.07869766779,76757.76248309732
2026-04-18 10:00:00+00:00,76313.70563211887,76166.01,76624.79
2026-04-18 11:00:00+00:00,76021.9179727588,75793.04,76213.58976
2026-04-18 12:00:00+00:00,76207.46953470432,76065.25,76321.74036227987
2026-04-18 13:00:00+00:00,76111.76812984505,75828.1551534131,76239.37125
2026-04-18 14:00:00+00:00,76198.92365766378,76007.03715040833,76308.66
2026-04-18 15:00:00+00:00,76213.31979033533,76043.09,76369.93645990962
2026-04-18 16:00:00+00:00,76058.18267880451,75736.4157270597,76237.03597
2026-04-18 17:00:00+00:00,75897.95806436747,75806.09669,75981.66972
2026-04-18 18:00:00+00:00,75694.15139310565,75472.94439108763,75865.43463
2026-04-18 19:00:00+00:00,75693.51586618058,75602.75,75822.18337
2026-04-18 20:00:00+00:00,75749.42339238474,75628.7557243291,75858.46462
2026-04-18 21:00:00+00:00,75762.7322216031,75621.41785,75860.31045
2026-04-18 22:00:00+00:00,75764.0809487881,75635.59,75899.23091
2026-04-18 23:00:00+00:00,75813.63935872905,75718.97677504731,75902.95946
2026-04-19 00:00:00+00:00,75691.9752699091,75580.60875053101,75870.36375
2026-04-19 01:00:00+00:00,75635.3050656813,75485.44773,75811.70185
2026-04-19 02:00:00+00:00,75600.66913214601,75434.72661065709,75735.52644
2026-04-19 03:00:00+00:00,75556.92701867734,75388.54986,75665.355
2026-04-19 04:00:00+00:00,75667.06497207997,75448.22735941276,75800.70757806132
2026-04-19 05:00:00+00:00,75608.91360356192,75539.64,75713.4406301652
2026-04-19 06:00:00+00:00,75459.07850715872,75329.18543790953,75576.17239
