time_bucket_utc,open_usd,mid_usd,bid_usd,ask_usd
2026-04-15 17:15:00+00:00,74046.41380867494,74053.17783726797,74034.18231429055,74068.66
2026-04-15 17:30:00+00:00,74135.41,74152.93185338631,74135.0518763225,74172.04
2026-04-15 17:45:00+00:00,73989.87118,73989.4981060605,73950.60586584601,74015.99975508735
2026-04-15 18:00:00+00:00,74148.60867,74120.93074452848,74085.43138046427,74148.60867
2026-04-15 18:15:00+00:00,74298.45052,74329.6852899919,74297.40243100152,74341.04279
2026-04-15 18:30:00+00:00,74215.22324,74220.91833047332,74208.845,74227.24763
2026-04-15 18:45:00+00:00,74325.23589,74345.13642202657,74325.23589,74356.82137
2026-04-15 19:00:00+00:00,74405.35759024051,74407.54574468672,74390.03,74415.09950334676
2026-04-15 19:15:00+00:00,74661.3610481938,74658.0918874224,74633.39811318315,74677.58363129273
2026-04-15 19:30:00+00:00,74744.66994454972,74771.26786297876,74742.57708775546,74823.4782055453
2026-04-15 19:45:00+00:00,75091.04633431634,75035.43239099154,74978.77,75099.8107454104
2026-04-15 20:00:00+00:00,75014.80048856315,74998.71684638191,74933.85311479712,75052.24325866876
2026-04-15 20:15:00+00:00,74686.6461500838,74681.95006833134,74673.64513,74693.4392
2026-04-15 20:30:00+00:00,74785.63163,74846.88340138578,74785.63163,74911.71049
2026-04-15 20:45:00+00:00,74763.11036,74762.51156897914,74749.37070165268,74784.80096566277
2026-04-15 21:00:00+00:00,74859.21370770571,74866.15982080055,74849.1335026412,74876.36285
2026-04-15 21:15:00+00:00,74745.81291,74712.56684511028,74681.17158677486,74745.81404
2026-04-15 21:30:00+00:00,74659.5106,74661.74397863205,74656.41,74672.21025
2026-04-15 21:45:00+00:00,74760.71397218364,74764.65348188695,74740.4428884505,74782.46470805848
2026-04-15 22:00:00+00:00,74765.182,74795.30565582197,74765.182,74821.76912
2026-04-15 22:15:00+00:00,75063.8550549615,75058.71213561839,75051.757,75070.69823
2026-04-15 22:30:00+00:00,75009.3262878525,75006.5852934529,74980.67533423101,75022.94608907866
2026-04-15 22:45:00+00:00,75088.6506,75081.40327094588,75046.023,75121.45546174384
2026-04-15 23:00:00+00:00,74983.91,74923.76334034467,74861.62508256547,74986.6534431729
2026-04-15 23:15:00+00:00,74768.01632,74708.47136527461,74680.35108163537,74772.8
2026-04-15 23:30:00+00:00,74757.26,74765.54658243041,74757.11,74784.9
2026-04-15 23:45:00+00:00,74676.2532889085,74678.488728375,74670.00777987704,74690.49199
2026-04-16 00:00:00+00:00,74832.99057,74829.4023583073,74813.56056942782,74841.60312
2026-04-16 00:15:00+00:00,74623.289,74627.9075818415,74599.57,74648.47
2026-04-16 00:30:00+00:00,74619.69869,74697.77299699721,74619.69869,74724.19491
2026-04-16 00:45:00+00:00,74789.91485259516,74775.59361733725,74761.48798269854,74789.91485259516
2026-04-16 01:00:00+00:00,74833.25242538324,74780.82625527715,74745.50635022414,74833.25242538324
2026-04-16 01:15:00+00:00,74585.859,74591.26712946358,74585.859,74604.37454
2026-04-16 01:30:00+00:00,74632.68026538639,74624.37055157295,74597.715,74649.20047547028
2026-04-16 01:45:00+00:00,74702.1,74691.61926768483,74687.12367975774,74702.4767967666
2026-04-16 02:00:00+00:00,74671.1768106233,74663.632612325,74648.15193435733,74685.77567
2026-04-16 02:15:00+00:00,74693.87,74661.03505179695,74632.32530938766,74693.87
2026-04-16 02:30:00+00:00,74912.48819,74939.52580463266,74912.48291,74967.10814
2026-04-16 02:45:00+00:00,75212.0435,75245.32949678872,75210.40144424204,75278.01321
2026-04-16 03:00:00+00:00,74899.83427212737,74916.27797544556,74888.149,74941.29147612747
2026-04-16 03:15:00+00:00,74969.913,75016.7240989705,74969.0948692248,75064.32
2026-04-16 03:30:00+00:00,75056.41986718352,75034.72765271121,75000.98,75056.41986718352
2026-04-16 03:45:00+00:00,74987.32944309655,74975.16468123565,74943.38301283531,74999.3951
2026-04-16 04:00:00+00:00,74900.99583359249,74892.77423619598,74882.1,74903.39193
2026-04-16 04:15:00+00:00,74953.79,74945.23949997305,74927.88347010817,74953.79
2026-04-16 04:30:00+00:00,74938.629,74922.23647558727,74900.312,74939.51576667413
2026-04-16 04:45:00+00:00,75123.13505616793,75060.95218649016,75023.26155921817,75123.13505616793
2026-04-16 05:00:00+00:00,74959.73170606093,74941.90090928409,74921.26270447459,74959.73170606093
2026-04-16 05:15:00+00:00,74935.16,74924.89756616423,74911.5764239289,74935.16
2026-04-16 05:30:00+00:00,75079.24979040989,75110.56153990104,75079.24979040989,75127.48892
2026-04-16 05:45:00+00:00,75069.96461,75061.71590714778,75053.24,75075.41715558562
2026-04-16 06:00:00+00:00,75054.73201,75082.00423586219,75054.73201,75098.27588
2026-04-16 06:15:00+00:00,75025.38082454585,75045.68931018576,75023.55,75064.59411
2026-04-16 06:30:00+00:00,75031.2791,75036.54880803668,75030.94552321373,75042.2872339342
2026-04-16 06:45:00+00:00,74948.1730360816,74938.43672041608,74932.67561,74951.00723515562
2026-04-16 07:00:00+00:00,75044.23566306762,75006.0105577062,74987.0586575171,75044.23566306762
2026-04-16 07:15:00+00:00,74918.07804497532,74922.82570922127,74910.35887,74927.65965337063
2026-04-16 07:30:00+00:00,74912.32001284615,74899.52447707715,74882.16647417624,74912.32001284615
2026-04-16 07:45:00+00:00,74870.13425,74799.43024311814,74748.4913,74871.61368
2026-04-16 08:00:00+00:00,74717.53795,74701.01848054906,74682.42,74723.03392
2026-04-16 08:15:00+00:00,74546.29,74566.7132941714,74540.65,74590.88194274639
2026-04-16 08:30:00+00:00,74700.47869235974,74703.9446134874,74680.80498489524,74723.34122660095
2026-04-16 08:45:00+00:00,74686.77,74699.45422776029,74674.08,74716.70397
2026-04-16 09:00:00+00:00,74685.07935,74660.99814612757,74654.94,74685.07935
2026-04-16 09:15:00+00:00,74756.8664,74781.2127864902,74756.8664,74809.20980163937
2026-04-16 09:30:00+00:00,74834.00213,74829.57772475944,74819.35,74847.28306335215
2026-04-16 09:45:00+00:00,74709.80356,74717.14516861281,74709.63652,74722.40378
2026-04-16 10:00:00+00:00,74605.84591,74609.02759755969,74592.61379,74628.68284
2026-04-16 10:15:00+00:00,74429.92773,74407.85455995635,74398.71,74429.92773
2026-04-16 10:30:00+00:00,74467.38568746531,74458.32201661439,74453.59672,74467.38568746531
2026-04-16 10:45:00+00:00,74398.73364,74404.23813537114,74398.3097,74409.70184493304
2026-04-16 11:00:00+00:00,74315.70126,74325.51482868746,74315.70126,74331.66808856506
2026-04-16 11:15:00+00:00,74323.96444,74329.59697888726,74321.10455,74341.31295942198
2026-04-16 11:30:00+00:00,74384.96351,74392.47711897558,74377.03062,74404.15953243976
2026-04-16 11:45:00+00:00,74455.60885,74446.24904635327,74438.20801174594,74457.6660192186
2026-04-16 12:00:00+00:00,74580.59730659277,74602.59533672672,74578.50374,74643.89796519981
2026-04-16 12:15:00+00:00,74751.96231482542,74757.72874845407,74731.83,74767.1653220669
2026-04-16 12:30:00+00:00,74719.82351,74698.57625277406,74686.55890084754,74719.82351
2026-04-16 12:45:00+00:00,74671.15,74655.73258802225,74637.76287,74671.37282824141
2026-04-16 13:00:00+00:00,74629.20375969242,74611.17224824413,74595.84722936248,74629.72902551266
2026-04-16 13:15:00+00:00,74831.99481,74828.92537000423,74819.645,74844.34647051516
2026-04-16 13:30:00+00:00,74974.44,74889.9187252163,74829.4744216994,75015.81821399275
2026-04-16 13:45:00+00:00,74611.96609554069,74556.88637941136,74509.55664246636,74614.64
2026-04-16 14:00:00+00:00,73794.17959356285,73711.68942289196,73652.61779984154,73794.17959356285
2026-04-16 14:15:00+00:00,73836.9389955184,73868.47054420547,73825.82503317721,73905.30116
2026-04-16 14:30:00+00:00,73780.42,73801.51726503235,73768.4793734869,73898.09054034254
2026-04-16 14:45:00+00:00,73979.32153368901,73982.90931248448,73949.07946744771,74038.47517006221
2026-04-16 15:00:00+00:00,73978.68927971607,73994.73611382523,73949.93675964866,74035.98889073293
2026-04-16 15:15:00+00:00,74317.79755593382,74353.23009592062,74277.47,74396.94018717243
2026-04-16 15:30:00+00:00,74205.742591478,74219.50734620486,74181.66900361587,74232.87047764736
2026-04-16 15:45:00+00:00,74566.42589499895,74599.06585647119,74563.7323723781,74659.41578720753
2026-04-16 16:00:00+00:00,74710.81018001569,74739.17660922013,74710.81018001569,74774.26866503288
2026-04-16 16:15:00+00:00,74677.05709531721,74701.07476752423,74676.55568012767,74723.01781207921
2026-04-16 16:30:00+00:00,74585.70607346475,74618.41951695058,74583.06894031838,74648.35521
2026-04-16 16:45:00+00:00,74343.26,74363.57583917801,74339.39730671779,74388.59944782502
2026-04-16 17:00:00+00:00,74187.7479759814,74186.87622592927,74160.05469,74211.60233494463
2026-04-16 17:15:00+00:00,73970.316,73953.06317362942,73916.04039560826,73987.1368876101
2026-04-16 17:30:00+00:00,74230.564825,74257.11774362682,74209.94636130884,74279.8500975958
2026-04-16 17:45:00+00:00,74391.69,74376.37730063105,74345.14811,74403.68190624395
2026-04-16 18:00:00+00:00,74352.37722026759,74378.84634574414,74349.32851702554,74439.754
2026-04-16 18:15:00+00:00,74422.6984745039,74437.75039146036,74405.37361935756,74463.14701988338
2026-04-16 18:30:00+00:00,74420.20434,74428.46508672734,74407.01639600928,74445.25037
2026-04-16 18:45:00+00:00,74590.82729,74634.77724238213,74590.49206070004,74677.35403635804
2026-04-16 19:00:00+00:00,75047.45772696727,75052.7420032738,75016.73532097251,75104.63419581497
2026-04-16 19:15:00+00:00,74838.09554701505,74873.64496942064,74837.73162034976,74895.78701432554
2026-04-16 19:30:00+00:00,75043.70906707711,75015.11265164362,74986.37705,75046.90943
2026-04-16 19:45:00+00:00,75247.91687019281,75261.80899458245,75245.17429,75283.25177023702
2026-04-16 20:00:00+00:00,75359.37693582146,75421.5059177798,75350.338215,75531.4855417256
2026-04-16 20:15:00+00:00,75427.96806742386,75419.60346077246,75403.98667240818,75440.83004611646
2026-04-16 20:30:00+00:00,75193.10596494717,75173.36908811374,75109.38816032425,75203.96424699175
2026-04-16 20:45:00+00:00,75085.23904,75072.60395160173,75053.92740008754,75085.31983
2026-04-16 21:00:00+00:00,75236.19901736136,75266.73567209745,75236.19901736136,75274.74679948999
2026-04-16 21:15:00+00:00,75150.92477,75140.32403519152,75110.56,75174.19500110319
2026-04-16 21:30:00+00:00,74937.01247753021,74894.17332443285,74856.80127305312,74937.01247753021
2026-04-16 21:45:00+00:00,74955.15299909379,74951.80636718892,74945.36286,74967.45743074396
2026-04-16 22:00:00+00:00,74948.34,74998.08918147917,74948.2,75007.87000135849
2026-04-16 22:15:00+00:00,74992.29866,74975.42167523595,74912.488115,75001.93733571778
2026-04-16 22:30:00+00:00,74940.91645728855,74929.25504765021,74912.97685630215,74948.95095626714
2026-04-16 22:45:00+00:00,74940.5382,74924.89272314296,74911.9327899082,74940.5382
2026-04-16 23:00:00+00:00,74885.59,74866.58701481034,74850.57157813033,74897.04782027839
2026-04-16 23:15:00+00:00,74998.44664927162,74986.11251397988,74968.34199534796,75001.74978439648
2026-04-16 23:30:00+00:00,75040.81490515388,75034.51939957062,75026.51905161257,75047.40589811043
2026-04-16 23:45:00+00:00,75148.77662493818,75149.54591814218,75133.12560307175,75156.95663
2026-04-17 00:00:00+00:00,75163.10530884098,75140.04208132919,75118.037359233,75164.95187170427
2026-04-17 00:15:00+00:00,74984.30185371735,74976.55285088129,74965.08242081244,74994.28330716609
2026-04-17 00:30:00+00:00,75013.71,75079.00235763779,75013.71,75101.49692
2026-04-17 00:45:00+00:00,74973.77541255624,74964.76624320021,74941.98,74975.49419218003
2026-04-17 01:00:00+00:00,74955.82623178247,74955.00938670369,74951.6176122227,74958.92495
2026-04-17 01:15:00+00:00,74910.46,74912.94933608049,74906.13791478828,74921.55339
2026-04-17 01:30:00+00:00,74770.5982029466,74751.3961256412,74732.89199,74770.5982029466
2026-04-17 01:45:00+00:00,74736.07051611389,74744.46453504381,74734.38837140844,74753.68103778755
2026-04-17 02:00:00+00:00,74761.94357197653,74743.47611095516,74735.93332070821,74761.94357197653
2026-04-17 02:15:00+00:00,74728.74,74730.31809914691,74719.01354406922,74744.34857
2026-04-17 02:30:00+00:00,74614.68,74576.24534026759,74557.3,74614.68
2026-04-17 02:45:00+00:00,74678.80419181484,74688.09026366993,74678.80068477601,74699.18
2026-04-17 03:00:00+00:00,74714.50332,74715.58890486669,74706.78203507239,74721.07
2026-04-17 03:15:00+00:00,74701.66716,74723.8105826473,74701.66716,74737.06
2026-04-17 03:30:00+00:00,74742.01798405642,74753.9260280972,74740.4530093038,74767.29521283518
2026-04-17 03:45:00+00:00,74788.06238186616,74789.26427391078,74783.21,74796.22449
2026-04-17 04:00:00+00:00,74629.49592,74643.70580289642,74629.25345943715,74653.66474402067
2026-04-17 04:15:00+00:00,74679.86334790483,74699.68527609973,74679.86334790483,74712.4486639179
2026-04-17 04:30:00+00:00,74761.96866722713,74758.76220112533,74752.34332811575,74763.07174766676
2026-04-17 04:45:00+00:00,74822.61692542757,74816.428526302,74808.80168,74823.19487093163
2026-04-17 05:00:00+00:00,74799.74223014305,74804.95440574612,74799.74223014305,74807.1521194781
2026-04-17 05:15:00+00:00,74634.20721553182,74627.1272776438,74619.54826043738,74636.02468700931
2026-04-17 05:30:00+00:00,74680.5577,74676.34786527097,74665.9043149175,74685.09467
2026-04-17 05:45:00+00:00,74658.14976673492,74656.88621049814,74643.6410458473,74669.59342219985
2026-04-17 06:00:00+00:00,74649.08317067075,74626.87478566516,74609.62,74649.08317067075
2026-04-17 06:15:00+00:00,74763.99926938306,74784.13362697027,74763.05162,74811.48699942093
2026-04-17 06:30:00+00:00,74814.94395062403,74790.11898584664,74774.7790287033,74814.94395062403
2026-04-17 06:45:00+00:00,74864.90787937886,74842.59979383065,74828.84706827343,74864.90787937886
2026-04-17 07:00:00+00:00,74948.0055273048,74954.73591581963,74946.69,74964.48264896676
2026-04-17 07:15:00+00:00,75045.36214,75024.10636022646,75010.24,75045.36214
2026-04-17 07:30:00+00:00,74986.57608377172,74985.98862992095,74979.60875857717,75016.43777994397
2026-04-17 07:45:00+00:00,75019.38427795809,75021.85893575697,75018.71286,75030.00795271697
2026-04-17 08:00:00+00:00,75085.34214,75075.42382384409,75051.56,75092.00847
2026-04-17 08:15:00+00:00,75070.19061,75053.16034539398,75038.87956,75070.19061
2026-04-17 08:30:00+00:00,75116.24229867522,75125.76300816148,75101.40878057414,75150.08753897155
2026-04-17 08:45:00+00:00,75352.81169,75351.10381505135,75331.8851348527,75385.68911453403
2026-04-17 09:00:00+00:00,75781.96045171078,75761.53745211527,75713.63450209872,75815.12163458166
2026-04-17 09:15:00+00:00,75913.49771690728,75896.64868592349,75845.46599554848,75928.78975080891
2026-04-17 09:30:00+00:00,76304.11,76181.88243934128,75948.14141773984,76332.2052882681
2026-04-17 09:45:00+00:00,75758.66367180033,75746.7041262043,75723.99876520628,75766.86857951488
2026-04-17 10:00:00+00:00,75790.67930424318,75736.49203145083,75711.08526,75790.67930424318
2026-04-17 10:15:00+00:00,75634.58506552107,75635.26229566062,75625.70498260795,75656.29202030301
2026-04-17 10:30:00+00:00,75246.28,75268.14453661667,75230.66,75333.8685869024
2026-04-17 10:45:00+00:00,75201.43954,75198.78844648231,75163.66272834732,75213.45005071453
2026-04-17 11:00:00+00:00,75291.46837,75273.21138137931,75258.04577,75292.48700454658
2026-04-17 11:15:00+00:00,75333.80497,75364.50891329715,75327.57,75384.10563
2026-04-17 11:30:00+00:00,75477.73621930083,75499.29665522029,75477.73621930083,75510.66874929234
2026-04-17 11:45:00+00:00,75403.89537,75408.88996856449,75388.67907,75423.026128337
2026-04-17 12:00:00+00:00,75603.95355,75626.39204306403,75603.95355,75641.87442166546
2026-04-17 12:15:00+00:00,75699.10604,75683.97697953903,75671.45299146548,75699.10604
2026-04-17 12:30:00+00:00,75791.1846914482,75850.75086962876,75791.1846914482,75922.12363
2026-04-17 12:45:00+00:00,75767.77824,75762.69709100819,75749.75674485037,75785.2195841917
2026-04-17 13:00:00+00:00,76266.55781371027,76175.37451867948,76129.51,76268.85334615863
2026-04-17 13:15:00+00:00,76925.96,76914.91294819336,76763.87387,76976.47894
2026-04-17 13:30:00+00:00,76622.20033579801,76571.60867369582,76497.35398,76646.26716
2026-04-17 13:45:00+00:00,76905.41723147276,76850.15024677062,76774.3329,76928.51483100919
2026-04-17 14:00:00+00:00,77363.68596801996,77465.21902288543,77363.68596801996,77512.39678559624
2026-04-17 14:15:00+00:00,77119.80025,77179.38862417698,77119.80025,77237.50900565517
2026-04-17 14:30:00+00:00,77489.70616727282,77538.4596783213,77489.70616727282,77559.32
2026-04-17 14:45:00+00:00,78024.64,77985.34549725903,77911.52,78030.06308261458
2026-04-17 15:00:00+00:00,77925.86740127472,77909.6477920441,77873.23,77966.00058320504
2026-04-17 15:15:00+00:00,77877.09749972408,77933.67339588553,77876.3421365017,77968.94485227244
2026-04-17 15:30:00+00:00,77783.93455147378,77775.28222856058,77748.90230138513,77802.99860154257
2026-04-17 15:45:00+00:00,77556.62187996732,77629.86301221883,77556.62187996732,77704.04978217214
2026-04-17 16:00:00+00:00,77823.08195,77797.02569819875,77752.98115624774,77826.26889117068
2026-04-17 16:15:00+00:00,77904.13335,77900.150052218,77861.75535777694,77952.70538774932
2026-04-17 16:30:00+00:00,78207.76784,78190.94461641867,78178.31890958472,78207.76784
2026-04-17 16:45:00+00:00,78122.36367,78092.29324877633,78075.46,78127.7566
2026-04-17 17:00:00+00:00,77894.24038,77868.63971802745,77820.80011,77910.04365
2026-04-17 17:15:00+00:00,77537.0,77564.03223436212,77525.199693197,77593.10782
2026-04-17 17:30:00+00:00,77275.90087338058,77361.26162225849,77275.90087338058,77419.85256
2026-04-17 17:45:00+00:00,77478.44014,77554.31521034836,77478.44014,77605.7529981661
2026-04-17 18:00:00+00:00,77548.75,77546.52682618116,77514.96,77593.67294876759
2026-04-17 18:15:00+00:00,77173.79278483096,77229.4797193545,77173.79278483096,77299.54520927538
2026-04-17 18:30:00+00:00,77231.24395127394,77245.39837656403,77230.46,77272.35063046154
2026-04-17 18:45:00+00:00,77408.39,77389.36020578285,77371.00579,77408.80106
2026-04-17 19:00:00+00:00,77187.38,77200.9689905399,77180.57463,77231.67575
2026-04-17 19:15:00+00:00,77261.66372,77323.67915567201,77261.66372,77362.91638035567
2026-04-17 19:30:00+00:00,77305.59,77357.62894893723,77305.59,77406.64
2026-04-17 19:45:00+00:00,77384.26720038678,77319.04115240157,77279.36905393848,77384.26720038678
2026-04-17 20:00:00+00:00,77456.17357254778,77414.23763088757,77384.72,77456.53508894626
2026-04-17 20:15:00+00:00,77555.533,77535.535415093,77523.65350415489,77555.623
2026-04-17 20:30:00+00:00,77401.04661,77376.9876378719,77290.56365,77424.83554
2026-04-17 20:45:00+00:00,77283.36782,77252.86125655043,77234.579,77283.36782
2026-04-17 21:00:00+00:00,77377.88866,77361.90231580626,77347.721,77377.88866
2026-04-17 21:15:00+00:00,77418.97113,77386.55284212335,77379.021,77418.97113
2026-04-17 21:30:00+00:00,77470.73764442987,77438.40735560974,77422.92707642452,77470.73764442987
2026-04-17 21:45:00+00:00,77438.95795,77432.09089493995,77402.13,77463.20987536827
2026-04-17 22:00:00+00:00,77472.60481,77450.40035066652,77441.958,77472.61522
2026-04-17 22:15:00+00:00,77443.25397,77450.35480386393,77386.95971588275,77478.79846
2026-04-17 22:30:00+00:00,77416.8509046238,77386.9099056724,77362.43062423488,77416.8509046238
2026-04-17 22:45:00+00:00,77443.20655492246,77424.86868142095,77401.1,77444.21
2026-04-17 23:00:00+00:00,77327.40757686646,77300.29919505365,77277.56237897566,77327.40757686646
2026-04-17 23:15:00+00:00,77228.82567083472,77221.68013068855,77207.08760043081,77229.95742170823
2026-04-17 23:30:00+00:00,77077.823887887,77090.66651619726,77073.78143510074,77114.02064
2026-04-17 23:45:00+00:00,77061.01231,77073.98306879358,77061.00843,77088.51241910343
2026-04-18 00:00:00+00:00,77097.64,77093.59340598875,77070.1323923594,77124.42621903202
2026-04-18 00:15:00+00:00,77124.72763738348,77148.28857538644,77124.72763738348,77169.37325
2026-04-18 00:30:00+00:00,77249.62135,77265.65031749097,77245.50696,77279.35993
2026-04-18 00:45:00+00:00,77041.4,77034.74214371844,77004.65906088705,77065.73727439065
2026-04-18 01:00:00+00:00,77189.59848555778,77184.72973904714,77174.99,77205.62607
2026-04-18 01:15:00+00:00,77342.31509,77323.78473398223,77311.92001,77342.31509
2026-04-18 01:30:00+00:00,77320.31544,77310.97058979928,77304.83962,77320.40521
2026-04-18 01:45:00+00:00,77222.52437677163,77255.03151415968,77222.52437677163,77270.032
2026-04-18 02:00:00+00:00,77243.62334,77228.46873383735,77223.04272745467,77243.62334
2026-04-18 02:15:00+00:00,77317.24718,77344.28047311083,77316.13779277315,77384.81156275007
2026-04-18 02:30:00+00:00,77348.95,77337.3799823511,77318.67,77351.13
2026-04-18 02:45:00+00:00,77346.12247,77343.0664399846,77328.73978163861,77348.88557
2026-04-18 03:00:00+00:00,77319.2209,77312.26577637323,77293.9502229718,77322.65
2026-04-18 03:15:00+00:00,77286.55,77271.077736372,77263.7860099012,77286.55
2026-04-18 03:30:00+00:00,77206.78748479826,77201.81877850968,77195.39933720302,77207.93019
2026-04-18 03:45:00+00:00,77190.70846,77184.82266369004,77173.50899,77191.37851513755
2026-04-18 04:00:00+00:00,77032.36086885615,77016.62300044803,77000.806,77036.09562
2026-04-18 04:15:00+00:00,77113.1994931484,77094.43961673656,77083.85,77113.1994931484
2026-04-18 04:30:00+00:00,77021.90348,76975.77945994127,76949.9193,77021.90348
2026-04-18 04:45:00+00:00,77014.1326,77052.88289559612,77014.1326,77067.18092
2026-04-18 05:00:00+00:00,77140.27382,77154.5940484007,77136.96731,77174.14194
2026-04-18 05:15:00+00:00,77232.06529,77222.14528193376,77213.63,77232.06529
2026-04-18 05:30:00+00:00,77177.64120797074,77178.82762923188,77173.46,77184.33558
2026-04-18 05:45:00+00:00,77181.72133,77174.47120295701,77171.6,77181.72133
2026-04-18 06:00:00+00:00,77160.24156,77162.00480416666,77159.92,77163.29079
2026-04-18 06:15:00+00:00,77194.09344,77185.23026006375,77180.90956,77194.1186
2026-04-18 06:30:00+00:00,77113.26,77114.74721254398,77110.2,77128.81112
2026-04-18 06:45:00+00:00,77161.70192877663,77164.32133609618,77159.91201193331,77166.26882
2026-04-18 07:00:00+00:00,77154.7,77130.7066151953,77117.63,77154.7
2026-04-18 07:15:00+00:00,77094.69501,77094.39449067797,77093.91,77094.72241
2026-04-18 07:30:00+00:00,77108.27146400315,77106.60558898452,77098.42477893019,77112.15225
2026-04-18 07:45:00+00:00,77060.19622,77038.74704711605,76996.96,77060.19622
2026-04-18 08:00:00+00:00,77017.41102180337,77024.88922060428,77015.19033627225,77037.1852
2026-04-18 08:15:00+00:00,76832.70396,76816.21839724448,76793.826,76836.63051
2026-04-18 08:30:00+00:00,76710.2645,76705.51659876644,76684.66522,76725.0766
2026-04-18 08:45:00+00:00,76573.87926,76616.99580173698,76563.28842,76656.84575
2026-04-18 09:00:00+00:00,76757.76248309732,76725.6257306033,76705.07297,76757.76248309732
2026-04-18 09:15:00+00:00,76557.72761099447,76546.45409718606,76539.05,76560.76564
2026-04-18 09:30:00+00:00,76600.64062,76586.49387459552,76577.0,76600.64062
2026-04-18 09:45:00+00:00,76650.47364,76642.85523425699,76632.77,76650.51264
2026-04-18 10:00:00+00:00,76624.1,76598.19501877847,76575.55,76624.79
2026-04-18 10:15:00+00:00,76317.35917,76359.27829659877,76316.86861,76383.25399
2026-04-18 10:30:00+00:00,76348.96257,76286.88438666073,76266.6,76348.97106
2026-04-18 10:45:00+00:00,76249.14406355706,76244.48202110236,76232.39789715283,76262.43698
2026-04-18 11:00:00+00:00,76213.58198,76184.9865763775,76152.4,76213.58976
2026-04-18 11:15:00+00:00,75977.79,75983.89828834671,75956.5,76034.71081
2026-04-18 11:30:00+00:00,76099.8438,76102.4082170978,76089.05,76111.47915
2026-04-18 11:45:00+00:00,75868.73,75861.28732351576,75832.776,75875.88086
2026-04-18 12:00:00+00:00,76065.25,76096.43119850091,76065.25,76144.83924790817
2026-04-18 12:15:00+00:00,76235.41,76247.59211412737,76223.39657802698,76262.91335
2026-04-18 12:30:00+00:00,76169.46,76165.16856665084,76145.59,76180.51777
2026-04-18 12:45:00+00:00,76204.70905,76221.76716218736,76200.97600112169,76250.71408
2026-04-18 13:00:00+00:00,76230.8,76213.22109631094,76188.79,76237.66117
2026-04-18 13:15:00+00:00,76181.87,76171.51044605736,76159.19,76191.6168
2026-04-18 13:30:00+00:00,76112.64,76061.19210150644,76034.65327,76117.69955787715
2026-04-18 13:45:00+00:00,75974.47569406006,75971.97603943692,75961.51998599182,75992.78738100015
2026-04-18 14:00:00+00:00,76140.8800891556,76169.2646597038,76140.8800891556,76190.92752883826
2026-04-18 14:15:00+00:00,76197.81316,76192.39171930226,76185.97225299163,76198.45219
2026-04-18 14:30:00+00:00,76168.73858800699,76180.35028767024,76168.73858800699,76196.68195843157
2026-04-18 14:45:00+00:00,76213.97734,76219.99520491615,76195.26956937351,76248.83512
2026-04-18 15:00:00+00:00,76274.61664159418,76255.59227534835,76241.74,76277.51995
2026-04-18 15:15:00+00:00,76240.99994407834,76242.46141583675,76232.25,76250.54009625755
2026-04-18 15:30:00+00:00,76230.59,76229.29436017147,76218.0615483414,76238.70301
2026-04-18 15:45:00+00:00,76153.65,76165.73042373941,76153.64,76169.2534
2026-04-18 16:00:00+00:00,76187.29008749724,76150.83207663376,76060.01765,76187.29008749724
2026-04-18 16:15:00+00:00,76236.45941,76151.35055991965,76132.80467,76236.45941
2026-04-18 16:30:00+00:00,76111.23,76135.92547016781,76111.23,76150.38738
2026-04-18 16:45:00+00:00,76019.94721225461,76028.088756486,76016.54705474574,76037.81908790553
2026-04-18 17:00:00+00:00,75965.8933389181,75914.71484552098,75890.80412244653,75965.8933389181
2026-04-18 17:15:00+00:00,75857.39692,75883.43933625819,75852.90669581793,75897.00882
2026-04-18 17:30:00+00:00,75878.89206928443,75886.6536115261,75873.3767720468,75905.66464525466
2026-04-18 17:45:00+00:00,75907.4703,75911.44599179421,75905.12,75917.43348425353
2026-04-18 18:00:00+00:00,75852.308,75840.35120915255,75819.53331,75852.308
2026-04-18 18:15:00+00:00,75825.09642,75804.90281708202,75777.53341,75825.09642
2026-04-18 18:30:00+00:00,75690.31329644374,75661.21071537482,75640.67821034639,75691.11
2026-04-18 18:45:00+00:00,75588.13483857889,75599.06252218988,75574.32605133715,75612.86519905107
2026-04-18 19:00:00+00:00,75667.58470566307,75660.00493349106,75644.54977460633,75684.58582
2026-04-18 19:15:00+00:00,75773.52831,75781.40524816683,75770.01125942422,75801.22712
2026-04-18 19:30:00+00:00,75716.62903,75719.3815162176,75716.61056,75722.14
2026-04-18 19:45:00+00:00,75622.02735681582,75610.4505678648,75602.75,75622.02735681582
2026-04-18 20:00:00+00:00,75674.68826,75681.74566456351,75670.03,75688.86122778505
2026-04-18 20:15:00+00:00,75720.96155,75736.13869411775,75720.96155,75750.78987
2026-04-18 20:30:00+00:00,75735.69127,75763.47087048214,75735.69127,75772.3132129319
2026-04-18 20:45:00+00:00,75808.18187,75835.78255869016,75808.15661,75854.37158
2026-04-18 21:00:00+00:00,75772.91932,75776.38409548791,75767.86547,75790.64258
2026-04-18 21:15:00+00:00,75754.16036,75764.53353532178,75746.74444,75771.96267
2026-04-18 21:30:00+00:00,75763.11064,75751.80150365974,75745.52592871519,75763.11064
2026-04-18 21:45:00+00:00,75751.26196,75784.2763728238,75751.26196,75800.18592
2026-04-18 22:00:00+00:00,75841.98002,75811.83581744562,75806.56,75841.98002
